ID	Object.Symbol	Object.Name	Phenol.HS.logFC	Phenol.HS.p.value	Phenol.HS.FDR	RNeasy.HS.logFC	RNeasy.HS.p.value	RNeasy.HS.FDR	Direct.zol.HS.logFC	Direct.zol.HS.p.value	Direct.zol.HS.FDR	DB	Object.ID	Object.Synonym	Object.Type	Taxon	GO.ID
YBR006W	UGA2	Succinate semialdehyde dehydrogenase	2.07602632714076	8.91606218646699e-14	2.23663611258809e-12	2.10678291961094	7.26599610828025e-14	1.75133356360299e-12	2.08837523986272	8.66923767849271e-14	2.04217890691048e-12	SGD	S000000210	YBR006W|UGA5|succinate-semialdehyde dehydrogenase (NAD(P)(+))	protein	taxon:559292	GO:0005737|GO:0006540|GO:0006540|GO:0009013|GO:0009013|GO:0009013|GO:0009013|GO:0009450|GO:0009450|GO:0009450|GO:0009450|GO:0016491|GO:0016491|GO:0016491|GO:0016491|GO:0016491|GO:0016620|GO:0034599
YBR007C	DSF2	Deletion suppressor of mpt5 mutation	0.0219062943271614	0.839392592050822	0.861254066655887	0.094769162944679	0.375639233949948	0.42567612032552	0.163736179345539	0.133998116245576	0.167212785365971	SGD	S000000211	YBR007C	protein	taxon:559292	GO:0003674|GO:0005934|GO:0008150
YBR008C	FLR1	Plasma membrane transporter of the major facilitator superfamily	-0.440514587189875	2.93128206304523e-5	6.40018931247483e-5	-0.322365284729595	9.23112216178672e-4	0.00160839083080107	-0.247309105024451	0.00791809793102248	0.0120725285337927	SGD	S000000212	YBR008C	protein	taxon:559292	GO:0005634|GO:0005737|GO:0005886|GO:0015244|GO:0015903|GO:0016020|GO:0016020|GO:0016020|GO:0022857|GO:0022857|GO:0042908|GO:0042910|GO:0055085|GO:0071944|GO:1990961|GO:1990961|GO:1990961
YBR009C	HHF1	Histone H4	-1.16807125967602	3.74585151212172e-9	1.65200213194249e-8	-1.43632591466945	6.57789176306242e-11	4.72032086175751e-10	-1.52428833227424	2.19184206651937e-11	1.90327114356046e-10	SGD	S000000213	YBR009C|histone H4	protein	taxon:559292	GO:0000786|GO:0000786|GO:0000786|GO:0003677|GO:0003677|GO:0003677|GO:0003677|GO:0005634|GO:0005634|GO:0005694|GO:0005694|GO:0006325|GO:0030527|GO:0031298|GO:0046982|GO:0110165
YBR010W	HHT1	Histone H3	-0.89334916290358	0.00378771459360042	0.00610653245384083	-1.52036422397828	1.78869000607902e-5	3.98316021839296e-5	-1.53010046138531	1.55077917261361e-5	3.47048179307736e-5	SGD	S000000214	YBR010W|BUR5|SIN2|histone H3	protein	taxon:559292	GO:0000786|GO:0000786|GO:0000786|GO:0003677|GO:0003677|GO:0003677|GO:0003677|GO:0005634|GO:0005634|GO:0005634|GO:0005694|GO:0005694|GO:0006325|GO:0006878|GO:0008823|GO:0008823|GO:0009060|GO:0009303|GO:0030527|GO:0031298|GO:0043505|GO:0043935|GO:0046982|GO:0070911|GO:0110165
YBR011C	IPP1	Cytoplasmic inorganic pyrophosphatase (PPase)	-0.575087879951824	7.88349919629977e-8	2.62634167322813e-7	-0.574547261138187	7.95059114018484e-8	2.56956029735505e-7	-0.517294120878504	4.12273105950712e-7	1.18108498386075e-6	SGD	S000000215	YBR011C|PPA1|inorganic diphosphatase IPP1	protein	taxon:559292	GO:0000287|GO:0000287|GO:0004427|GO:0004427|GO:0004427|GO:0004427|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0006796|GO:0006796|GO:0006796|GO:0016787|GO:0046872
YBR012W-B	YBR012W-B	Retrotransposon TYA Gag and TYB Pol genes	0.098719133665433	0.286931823331748	0.334915450975813	0.288721965778938	0.0039749403478166	0.00634390969050664	0.377323493042083	4.73798067441843e-4	8.5998597893742e-4	SGD	S000002155	YBR012W-B|gag-pol fusion protein	protein	taxon:559292	GO:0000166|GO:0000943|GO:0003676|GO:0003677|GO:0003723|GO:0003723|GO:0003723|GO:0003824|GO:0003887|GO:0003887|GO:0003887|GO:0003964|GO:0003964|GO:0003964|GO:0004190|GO:0004190|GO:0004518|GO:0004519|GO:0004523|GO:0004540|GO:0005524|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0006278|GO:0006310|GO:0006508|GO:0006508|GO:0008152|GO:0008233|GO:0008233|GO:0008270|GO:0015074|GO:0015074|GO:0016740|GO:0016779|GO:0016787|GO:0032196|GO:0032197|GO:0046872|GO:0071897
YBR013C	YBR013C	Putative protein of unknown function	0.823002843121913	0.0186238723001826	0.0271742804877136	1.65750147324944	4.39643529765972e-5	9.21352202686988e-5	1.27606406269448	0.00112320724455236	0.00192728048100624	SGD	S000000217	YBR013C	protein	taxon:559292	GO:0003674|GO:0005783|GO:0008150
YBR014C	GRX7	Cis-golgi localized monothiol glutaredoxin	0.451540500623463	1.21140600139224e-5	2.81399019713988e-5	0.437284104729381	1.17851986760933e-5	2.6970415683691e-5	0.440386144150624	1.12965916268222e-5	2.59128537903267e-5	SGD	S000000218	YBR014C|glutathione-disulfide reductase GRX7	protein	taxon:559292	GO:0000324|GO:0004362|GO:0005794|GO:0005796|GO:0005801|GO:0016020|GO:0016491|GO:0034599|GO:0046872|GO:0051536|GO:0051537|GO:0070887|GO:0098869
YBR015C	MNN2	Alpha-1,2-mannosyltransferase	-0.421934518381105	1.24715538349837e-6	3.3798716995085e-6	-0.541501736550426	2.64663565533597e-8	9.34144703924423e-8	-0.523864214981296	4.448979063604e-8	1.53170129638449e-7	SGD	S000000219	YBR015C|TTP1|LDB8|CRV4|alpha-1,2-mannosyltransferase MNN2	protein	taxon:559292	GO:0000026|GO:0000030|GO:0000139|GO:0005794|GO:0005794|GO:0006486|GO:0006486|GO:0006486|GO:0016020|GO:0016740|GO:0016757
YBR016W	YBR016W	Tail-anchored plasma membrane protein with a conserved CYSTM module	-0.0374259806795587	0.828045366883381	0.851695514912466	0.12359130364545	0.473389398910961	0.5247381305972	0.269556456467235	0.127252631842654	0.15964371637452	SGD	S000000220	YBR016W	protein	taxon:559292	GO:0003674|GO:0005886|GO:0008150|GO:0033101|GO:0070250
YBR017C	KAP104	Transportin or cytosolic karyopherin beta 2	-0.532997391687806	7.55904498513588e-7	2.12813400780564e-6	-0.512862873040188	1.28910499417751e-6	3.40091969250427e-6	-0.481969219995611	3.23784311670243e-6	8.07740718021387e-6	SGD	S000000221	YBR017C	protein	taxon:559292	GO:0005634|GO:0005634|GO:0005643|GO:0005643|GO:0005737|GO:0005737|GO:0005829|GO:0005934|GO:0005935|GO:0006606|GO:0006606|GO:0006606|GO:0006606|GO:0006606|GO:0006606|GO:0006606|GO:0008139|GO:0010458|GO:0015031|GO:0015031|GO:0051028
YBR018C	GAL7	Galactose-1-phosphate uridyl transferase	2.1104836011772	1.19709893946338e-7	3.86947729881609e-7	1.82102363914703	5.69610947291372e-7	1.5846522562087e-6	1.93311242942539	1.89997659072909e-7	5.76375327523503e-7	SGD	S000000222	YBR018C|UDP-glucose:hexose-1-phosphate uridylyltransferase	protein	taxon:559292	GO:0005737|GO:0005975|GO:0006012|GO:0006012|GO:0006012|GO:0006012|GO:0008108|GO:0008108|GO:0008108|GO:0008108|GO:0008108|GO:0008108|GO:0008108|GO:0008270|GO:0008270|GO:0016740|GO:0016779|GO:0033499|GO:0033499|GO:0033499|GO:0046872
YBR019C	GAL10	UDP-glucose-4-epimerase	1.10471669375673	2.90243945995316e-4	5.42762651478977e-4	1.03462740431671	3.33249253338555e-4	6.22192467270139e-4	1.4743270419564	1.00263187680679e-5	2.31905917167295e-5	SGD	S000000223	YBR019C|bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase	protein	taxon:559292	GO:0003824|GO:0003824|GO:0003978|GO:0003978|GO:0003978|GO:0003978|GO:0004034|GO:0004034|GO:0005829|GO:0005975|GO:0005975|GO:0005975|GO:0006012|GO:0006012|GO:0006012|GO:0008152|GO:0016853|GO:0016853|GO:0016853|GO:0019318|GO:0030246|GO:0030246|GO:0033499|GO:0033499
YBR020W	GAL1	Galactokinase	-0.0561375315379321	0.559932347700761	0.607879208619099	0.0153450740944309	0.874410645531853	0.894526052504701	-0.0936560801010802	0.342778098904067	0.391765467400092	SGD	S000000224	YBR020W|galactokinase	protein	taxon:559292	GO:0000166|GO:0000411|GO:0004335|GO:0004335|GO:0004335|GO:0004335|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005737|GO:0005737|GO:0005975|GO:0006012|GO:0006012|GO:0006012|GO:0016301|GO:0016301|GO:0016310|GO:0016740|GO:0016773|GO:0033499|GO:0033499|GO:0044238|GO:0046835|GO:0046835|GO:0071704
YBR021W	FUR4	Plasma membrane localized uracil permease	-0.249942760265709	0.00661913003402801	0.0103611448799318	-0.520076539554136	4.8882939300275e-6	1.18034904850932e-5	-0.295424206500496	0.00244557820352604	0.00401105088808861	SGD	S000000225	YBR021W|uracil permease	protein	taxon:559292	GO:0000324|GO:0005886|GO:0015505|GO:0015857|GO:0016020|GO:0016020|GO:0016020|GO:0016020|GO:0016020|GO:0022857|GO:0022857|GO:0022857|GO:0022857|GO:0032126|GO:0055085|GO:0055085|GO:0055085|GO:0055085|GO:0071944|GO:1903791
YBR022W	POA1	Phosphatase that is highly specific for ADP-ribose 1''-phosphate	0.604952624509224	1.54188427024703e-4	3.00493382016934e-4	0.779575906754234	2.68203591399126e-6	6.72513917775682e-6	0.52009110040288	3.94422903960548e-4	7.2351951445263e-4	SGD	S000000226	YBR022W|ADP-ribose 1''-phosphate phosphatase	protein	taxon:559292	GO:0005575|GO:0006388|GO:0016787|GO:0016791|GO:0016791|GO:0047407
YBR023C	CHS3	Chitin synthase III	-0.275399570510102	1.48178828815913e-4	2.89454151464029e-4	-0.259983751785929	2.85480256094244e-4	5.36761403995263e-4	-0.30440262060597	5.17603491755349e-5	1.07134432179263e-4	SGD	S000000227	YBR023C|CAL1|CSD2|DIT101|KTI2|chitin synthase CHS3	protein	taxon:559292	GO:0000131|GO:0000131|GO:0000131|GO:0004100|GO:0004100|GO:0004100|GO:0005628|GO:0005737|GO:0005783|GO:0005886|GO:0005886|GO:0005935|GO:0005935|GO:0005935|GO:0016020|GO:0016740|GO:0016757|GO:0016758|GO:0030476|GO:0030659|GO:0031410|GO:0034221|GO:0043332|GO:0045009|GO:0071555|GO:0097271
YBR024W	SCO2	Protein anchored to mitochondrial inner membrane	0.872107221539061	9.06562172397413e-8	2.98326403380638e-7	0.871325210502463	4.21543858890563e-8	1.42620314218306e-7	0.741130653067991	5.32461556082416e-7	1.49834579779663e-6	SGD	S000000228	YBR024W|putative thioredoxin peroxidase SCO2	protein	taxon:559292	GO:0005507|GO:0005507|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0006878|GO:0008535|GO:0016020|GO:0016531|GO:0031966|GO:0034599|GO:0045454|GO:0046872
YBR025C	OLA1	P-loop ATPase with similarity to human OLA1 and bacterial YchF	-0.348826142474617	8.39675947709474e-5	1.70786480008822e-4	-0.465880542810328	1.93875166097826e-6	4.96963853709274e-6	-0.451065365595042	3.05166080369278e-6	7.63565597513923e-6	SGD	S000000229	YBR025C|Obg-like ATPase	protein	taxon:559292	GO:0000166|GO:0005524|GO:0005524|GO:0005524|GO:0005525|GO:0005525|GO:0005525|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0010494|GO:0016787|GO:0016887|GO:0016887|GO:0016887|GO:0043022|GO:0043023|GO:0046872|GO:1900036
YBR026C	ETR1	2-enoyl thioester reductase	1.62466459063595	2.19994881834267e-14	7.17427753537304e-13	1.51832358733438	7.30107485160404e-14	1.75133356360299e-12	1.61959030903007	2.18450970965638e-14	6.64407875423986e-13	SGD	S000000230	YBR026C|MRF1'|MRF1|enoyl-[acyl-carrier-protein] reductase	protein	taxon:559292	GO:0003677|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005759|GO:0006629|GO:0006631|GO:0006633|GO:0006633|GO:0009060|GO:0016491|GO:0016631
YBR028C	YPK3	AGC kinase	-0.887426972333565	1.95579334825445e-10	1.30017066299588e-9	-0.886292448475406	1.15187734493675e-10	7.65744056033829e-10	-0.78605723409959	1.09441548392695e-9	5.41214733837504e-9	SGD	S000000232	YBR028C|putative protein kinase YPK3	protein	taxon:559292	GO:0000166|GO:0004672|GO:0004672|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0006468|GO:0006468|GO:0006468|GO:0006468|GO:0016301|GO:0016301|GO:0016310|GO:0016740|GO:0018105|GO:0018105|GO:0018105|GO:0018105|GO:0046777|GO:0046777
YBR029C	CDS1	Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase)	-0.833160130875162	5.07504043585618e-11	4.06973871017429e-10	-0.79565559526969	1.37031185217583e-10	8.90778579432127e-10	-0.732257625393668	6.15337313976018e-10	3.25701535891725e-9	SGD	S000000233	YBR029C|CDG1|phosphatidate cytidylyltransferase	protein	taxon:559292	GO:0004605|GO:0004605|GO:0004605|GO:0005783|GO:0005783|GO:0005783|GO:0005783|GO:0005789|GO:0006629|GO:0006658|GO:0008654|GO:0016020|GO:0016020|GO:0016024|GO:0016024|GO:0016740|GO:0016772|GO:0016779|GO:0030133|GO:0031410|GO:0046488|GO:0046488|GO:0070319
YBR030W	RKM3	Ribosomal lysine methyltransferase	-1.13639844560578	1.33790171429848e-10	9.3605280845436e-10	-1.16766537962812	4.18700405789563e-11	3.26831300795843e-10	-1.13954551755011	6.46471307449155e-11	4.74348321840818e-10	SGD	S000000234	YBR030W|protein-lysine N-methyltransferase	protein	taxon:559292	GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005829|GO:0008168|GO:0016279|GO:0016279|GO:0016279|GO:0016279|GO:0016740|GO:0018026|GO:0018026|GO:0018026|GO:0018026|GO:0018026|GO:0018026|GO:0032259
YBR031W	RPL4A	Ribosomal 60S subunit protein L4A	-2.48276645770376	2.42931625700758e-12	3.12360851777066e-11	-2.73610322067722	4.62910250505826e-13	7.38392165888369e-12	-2.68083914707928	6.52477777344209e-13	1.02958186908885e-11	SGD	S000000235	YBR031W|L4A|rp2|L2A|YL2|L4|ribosomal 60S subunit protein L4A|uL4	protein	taxon:559292	GO:0002181|GO:0003723|GO:0003735|GO:0003735|GO:0003735|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005840|GO:0005840|GO:0005840|GO:0006412|GO:0006412|GO:0022625|GO:1990904
YBR033W	EDS1	Putative zinc cluster protein, predicted to be a transcription factor	3.24048130154152	1.95258670501517e-13	3.97975137445801e-12	2.56360311418061	2.15391786306912e-12	2.69010592685441e-11	2.84959144207281	3.76822186881621e-13	6.74373852742413e-12	SGD	S000000237	YBR033W	protein	taxon:559292	GO:0000981|GO:0000981|GO:0003677|GO:0005575|GO:0005634|GO:0005634|GO:0006355|GO:0006355|GO:0008150|GO:0008270|GO:0008270|GO:0008270|GO:0043565|GO:0046872
YBR034C	HMT1	Nuclear SAM-dependent mono- and asymmetric methyltransferase	-0.536402252026252	4.60877364353286e-7	1.34393945790054e-6	-0.673508281529085	1.03918070733043e-8	3.9610329558634e-8	-0.76352365486739	1.17593216014722e-9	5.76187126883488e-9	SGD	S000000238	YBR034C|HCP1|ODP1|RMT1|protein-arginine omega-N methyltransferase HMT1	protein	taxon:559292	GO:0005634|GO:0005634|GO:0005634|GO:0006406|GO:0008168|GO:0016274|GO:0016740|GO:0018216|GO:0018216|GO:0018216|GO:0018216|GO:0018216|GO:0018216|GO:0018216|GO:0032259|GO:0032968|GO:0035241|GO:0035241|GO:0035242|GO:0035242|GO:0046656|GO:0060567
YBR035C	PDX3	Pyridoxine (pyridoxamine) phosphate oxidase	0.660310997329497	1.49851838847873e-7	4.76248128877646e-7	0.554259777168824	1.73426461424648e-6	4.47281778806101e-6	0.565749678461034	1.29774799460253e-6	3.4314327605031e-6	SGD	S000000239	YBR035C|pyridoxamine-phosphate oxidase PDX3	protein	taxon:559292	GO:0004733|GO:0004733|GO:0004733|GO:0004733|GO:0005739|GO:0005758|GO:0005758|GO:0006725|GO:0008615|GO:0008615|GO:0009443|GO:0010181|GO:0010181|GO:0016491|GO:0016638|GO:0042816|GO:1901615
YBR036C	CSG2	Endoplasmic reticulum membrane protein	0.253633514065313	8.80689994989535e-4	0.0015473362078984	0.192934462966249	0.00812556732821629	0.0124373090525762	0.159718661427432	0.0246892415846207	0.0349471541118215	SGD	S000000240	YBR036C|CLS2|mannosylinositol phosphorylceramide synthase regulatory subunit	protein	taxon:559292	GO:0000324|GO:0005783|GO:0005783|GO:0005789|GO:0005789|GO:0005789|GO:0006688|GO:0006874|GO:0006874|GO:0016020|GO:0030234|GO:0030234
YBR037C	SCO1	Copper-binding protein of mitochondrial inner membrane	0.828399785249651	1.61215772953407e-9	7.91251327120819e-9	0.792616820652639	2.78932638734698e-9	1.20836501060714e-8	0.81058386432215	1.93452719773675e-9	8.87855719367844e-9	SGD	S000000241	YBR037C|PET161|Cu-binding protein SCO1	protein	taxon:559292	GO:0005507|GO:0005507|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0005743|GO:0006878|GO:0008535|GO:0016020|GO:0016531|GO:0033617|GO:0034599|GO:0045454|GO:0046872
YBR038W	CHS2	Chitin synthase II	-0.795262592899629	7.153742228642e-11	5.48921135714098e-10	-0.659966900104323	2.29759769047676e-9	1.02328516260232e-8	-0.728252087641281	4.34114976494084e-10	2.41312018183738e-9	SGD	S000000242	YBR038W|chitin synthase CHS2	protein	taxon:559292	GO:0004100|GO:0004100|GO:0004100|GO:0004100|GO:0004100|GO:0005935|GO:0005935|GO:0006031|GO:0006031|GO:0016020|GO:0016020|GO:0016740|GO:0016757|GO:0016758|GO:0071555|GO:1902404
YBR039W	ATP3	Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase	0.0218033604832443	0.761807536013881	0.793155416176212	-0.0144494336760915	0.839298938698018	0.864027493889401	0.0638726529239709	0.374087580749475	0.424163434228206	SGD	S000000243	YBR039W|F1F0 ATP synthase subunit gamma	protein	taxon:559292	GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005756|GO:0005756|GO:0006754|GO:0006811|GO:0015986|GO:0015986|GO:0015986|GO:0015986|GO:0016020|GO:0045261|GO:0045261|GO:0045261|GO:0046933|GO:0046933|GO:0046933|GO:0046961|GO:0110165|GO:1902600
YBR040W	FIG1	Integral membrane protein required for efficient mating	-2.26413870153075	1.19503494474148e-4	2.37068439527965e-4	-3.14162444329028	3.26404897250158e-6	8.06056687782258e-6	-3.53378658191214	1.12687446247167e-6	3.01905663838828e-6	SGD	S000000244	YBR040W	protein	taxon:559292	GO:0000324|GO:0000753|GO:0000755|GO:0003674|GO:0009277|GO:0016020|GO:0016020|GO:0016020|GO:0043332
YBR041W	FAT1	Very long chain fatty acyl-CoA synthetase and fatty acid transporter	-0.333767737198841	8.67480349093423e-5	1.76014851336965e-4	-0.291681673447088	3.83068919159692e-4	7.07556499517744e-4	-0.232533669913312	0.00301484747824054	0.00487928169210696	SGD	S000000245	YBR041W|long-chain fatty acid transporter FAT1	protein	taxon:559292	GO:0000038|GO:0000038|GO:0000166|GO:0000329|GO:0001676|GO:0003824|GO:0005324|GO:0005524|GO:0005777|GO:0005777|GO:0005777|GO:0005778|GO:0005783|GO:0005811|GO:0005811|GO:0005811|GO:0005811|GO:0005886|GO:0005886|GO:0006515|GO:0006869|GO:0009898|GO:0016020|GO:0016874|GO:0031957|GO:0044281|GO:0044539|GO:0044539|GO:0044539|GO:0044539|GO:0071944
YBR042C	CST26	Acyltransferase	-0.413064145651964	8.41833598590671e-4	0.00148529102005628	-0.391692841436315	0.0012341232595571	0.002112657781744	-0.479560116867418	1.76642049315487e-4	3.40298270259898e-4	SGD	S000000246	YBR042C|PSI1|putative acyltransferase	protein	taxon:559292	GO:0005811|GO:0005811|GO:0005811|GO:0006629|GO:0006644|GO:0008654|GO:0016740|GO:0016746|GO:0016746|GO:0016746|GO:0016746|GO:0036149|GO:0036149
YBR043C	QDR3	Multidrug transporter of the major facilitator superfamily	-0.242511777124299	0.00144236261240304	0.00245838226910738	-0.19887725696405	0.00678234340466793	0.0104907393373915	-0.205716592883091	0.00560173137393322	0.00875223933057972	SGD	S000000247	YBR043C|AQR2	protein	taxon:559292	GO:0005886|GO:0005886|GO:0005886|GO:0005886|GO:0010509|GO:0015203|GO:0015562|GO:0015562|GO:0015565|GO:0016020|GO:0022857|GO:0022857|GO:0030476|GO:0030476|GO:0032973|GO:0055085|GO:0055085|GO:0055085|GO:0071944|GO:1902047
YBR044C	TCM62	Protein involved in assembly of the succinate dehydrogenase complex	0.0249720720234887	0.76365472205947	0.794535461735472	0.138599621567842	0.0966545096336559	0.124176341051282	0.18793957905459	0.0294748542243615	0.041253551334526	SGD	S000000248	YBR044C	protein	taxon:559292	GO:0000166|GO:0005524|GO:0005737|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0016020|GO:0034553|GO:0042026|GO:0051082|GO:0051131|GO:0140662
YBR045C	GIP1	Meiosis-specific regulatory subunit of the Glc7p protein phosphatase	1.39769662254197	3.14479085407496e-10	1.95911473772082e-9	1.38323235733043	1.04452500837291e-10	7.01528809971281e-10	1.4332588015624	9.24126554200547e-11	6.4578843728062e-10	SGD	S000000249	YBR045C|protein phosphatase regulator GIP1	protein	taxon:559292	GO:0000164|GO:0005628|GO:0008157|GO:0019888|GO:0030476
YBR046C	ZTA1	NADPH-dependent quinone reductase	1.89490188950892	1.52758754513565e-15	8.62205662494834e-14	1.93279548292104	8.11841806960217e-16	5.06969298601752e-14	1.97295496791519	5.70798902250449e-16	3.85125236345993e-14	SGD	S000000250	YBR046C|NADPH:quinone reductase	protein	taxon:559292	GO:0003960|GO:0003960|GO:0005634|GO:0005737|GO:0008270|GO:0016491|GO:0016491|GO:0016491|GO:0032440|GO:0034599|GO:0035925|GO:0035925
YBR047W	FMP23	Putative protein of unknown function	1.83224998596305	5.04450424590652e-10	2.8804708096762e-9	1.55197318869224	1.86363578172935e-9	8.47369638942781e-9	1.42514804470294	7.12332226325362e-9	2.88770039263113e-8	SGD	S000000251	YBR047W	protein	taxon:559292	GO:0003674|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0008150
YBR048W	RPS11B	Protein component of the small (40S) ribosomal subunit	-2.89763550775478	1.54238961268108e-11	1.47938350105195e-10	-2.87929619631416	1.73837787477405e-11	1.56267658880914e-10	-3.02254646404008	7.51282648272937e-12	7.77782918053288e-11	SGD	S000000252	YBR048W|S11B|S18B|YS12|rp41B|S17|ribosomal 40S subunit protein S11B|uS17	protein	taxon:559292	GO:0000028|GO:0000462|GO:0003723|GO:0003735|GO:0003735|GO:0003735|GO:0005737|GO:0005737|GO:0005840|GO:0005840|GO:0005840|GO:0006412|GO:0006412|GO:0019843|GO:0022627|GO:0030686|GO:1990904
YBR049C	REB1	RNA polymerase I enhancer binding protein	-0.233044549215584	0.00127379701964966	0.0021946546831064	-0.282438038691167	1.71612007448668e-4	3.34227765004539e-4	-0.0912514545236254	0.15780123982962	0.194110074979017	SGD	S000000253	YBR049C|GRF2|DNA-binding protein REB1|EBF1	protein	taxon:559292	GO:0001174|GO:0001174|GO:0003677|GO:0005634|GO:0005634|GO:0005654|GO:0006357|GO:0006363|GO:0006369|GO:0043565|GO:0043565
YBR050C	REG2	Regulatory subunit of the Glc7p type-1 protein phosphatase	1.45176451535235	4.66919826456149e-5	9.88751580554687e-5	0.893451341952715	0.00207171842501168	0.0034333673503158	0.999282463629354	7.95555437253148e-4	0.00139692205105473	SGD	S000000254	YBR050C|protein phosphatase regulator REG2	protein	taxon:559292	GO:0000164|GO:0019888|GO:0043666
